Date,High,Low,Open,Close,Volume,Adj Close,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_Band,Lower_Band
2004-08-19,52.08208084106445,48.02802658081055,50.050048828125,50.22021865844727,44659096.0,50.22021865844727,0.003,0.0,,,,,,0.0,0.0,,
2004-08-20,54.59459686279297,50.30030059814453,50.55555725097656,54.20920944213867,22834343.0,54.20920944213867,0.072,3.988990783691399,2.8206424332388287,,,,,0.31821009100672626,0.06364201820134525,,
2004-08-23,56.79679870605469,54.5795783996582,55.4304313659668,54.75475311279297,18256126.0,54.75475311279297,-0.012,0.5455436706542969,2.4507333961692117,,,,,0.6074128187592649,0.1723961783129292,,
2004-08-24,55.85585784912109,51.83683776855469,55.67567443847656,52.48748779296875,15247337.0,52.48748779296875,-0.057,-2.2672653198242188,2.004662239941207,,,47.22021865844727,,0.6462095991063705,0.26715886247161746,,
2004-08-25,54.05405426025391,51.99199295043945,52.53253173828125,53.05305480957031,9188602.0,53.05305480957031,0.01,0.5655670166015625,1.7160261040842502,,,51.20920944213867,,0.7143581821943243,0.35659872641615886,,
2004-08-26,54.029029846191406,52.38238143920898,52.52752685546875,54.009010314941406,7094898.0,54.009010314941406,0.028,0.9559555053710938,1.5789445404239335,,,51.75475311279297,,0.8358686715698269,0.4524527154468925,,
2004-08-27,54.36436462402344,52.89789962768555,54.104103088378906,53.12812805175781,6211782.0,53.12812805175781,-0.018,-0.8808822631835938,1.424107296534027,53.12312316894531,,49.48748779296875,,0.8512738183585498,0.5322169360292239,,
2004-08-30,52.79779815673828,51.05605697631836,52.69269180297852,51.05605697631836,5196798.0,51.05605697631836,-0.031,-2.072071075439453,1.5270580973169188,53.2425286429269,,50.05305480957031,,0.6883488325498917,0.5634433153333575,,
2004-08-31,51.90690612792969,51.13113021850586,51.201202392578125,51.236236572265625,4917877.0,51.236236572265625,0.001,0.18017959594726562,1.5269473035994097,52.81781823294504,,51.009010314941406,,0.5672299216067032,0.5642006365880267,,
2004-09-01,51.53653717041016,49.884883880615234,51.40140151977539,50.175174713134766,9138253.0,50.175174713134766,-0.024,-1.0610618591308594,1.6576437366896495,52.16359274727957,,50.12812805175781,,0.38122891804128045,0.5276062928786774,,
2004-09-02,51.236236572265625,49.5195198059082,49.64464569091797,50.80580520629883,15118666.0,50.80580520629883,0.023,0.6306304931640625,1.6349103437439347,51.9233523777553,,48.05605697631836,,0.2814638529584741,0.47837780489463677,,
2004-09-03,50.9209213256836,49.70970916748047,50.5255241394043,50.0550537109375,5152442.0,50.0550537109375,-0.009,-0.7507514953613281,1.6828902675670625,51.49506650652204,,48.236236572265625,,0.14020376697635584,0.41074299731098063,,
2004-09-07,51.05105209350586,49.85485458374024,50.55555725097656,50.84083938598633,5847547.0,50.84083938598633,0.006,0.7857856750488281,1.6278003111808306,51.04247065952846,,47.175174713134766,,0.09061590426519217,0.34671757870182296,,
2004-09-08,51.56656646728516,50.30030059814453,50.4204216003418,51.201202392578125,4985609.0,51.201202392578125,0.015,0.3603630065917969,1.5560021063453824,50.767195565359934,,47.80580520629883,,0.07947926130775329,0.29326991522300905,,
