Date,High,Low,Open,Close,Volume,Adj Close,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_Band,Lower_Band
1997-05-15,2.5,1.9270830154418943,2.4375,1.9583330154418943,72156000.0,1.9583330154418943,-0.197,0.0,,,,,,0.0,0.0,,
1997-05-16,1.9791669845581052,1.7083330154418943,1.96875,1.7291669845581057,14700000.0,1.7291669845581057,-0.122,-0.22916603088378862,0.1620448544555327,,,,,-0.018281050896712614,-0.003656210179342523,,
1997-05-19,1.7708330154418943,1.625,1.7604169845581057,1.7083330154418943,6106800.0,1.7083330154418943,-0.03,-0.02083396911621138,0.13723648802025362,,,,,-0.0340574495527326,-0.00973645805402054,,
1997-05-20,1.75,1.6354169845581057,1.7291669845581057,1.6354169845581057,5467200.0,1.6354169845581057,-0.054,-0.07291603088378862,0.1374932095695181,,,-1.0416669845581057,,-0.0518464201992872,-0.018158450483073872,,
1997-05-21,1.6458330154418943,1.375,1.6354169845581057,1.4270830154418943,18853200.0,1.4270830154418943,-0.127,-0.20833396911621138,0.19093281938344672,,,-1.2708330154418943,,-0.08181203952196325,-0.030889168290851747,,
1997-05-22,1.4479169845581057,1.3125,1.4375,1.3958330154418943,11776800.0,1.3958330154418943,-0.029,-0.03125,0.20807186931235158,,,-1.2916669845581057,,-0.10684992315628805,-0.046081319263939005,,
1997-05-23,1.5208330154418943,1.3333330154418943,1.40625,1.5,15937200.0,1.5,0.067,0.10416698455810569,0.1944751571188107,1.6220237186976842,,-1.3645830154418943,,-0.11693921870952817,-0.060252899153056844,,
1997-05-27,1.6458330154418943,1.4583330154418943,1.5104169845581057,1.5833330154418943,8697600.0,1.5833330154418943,0.048,0.08333301544189431,0.17808465031170898,1.5684522901262556,,-1.5729169845581057,,-0.11686364882328815,-0.0715750490871031,,
1997-05-28,1.6354169845581057,1.53125,1.625,1.53125,4574400.0,1.53125,-0.058,-0.05208301544189431,0.16658641179793854,1.5401784351893835,,-1.6041669845581057,,-0.11962743263629072,-0.08118552579694063,,
1997-05-29,1.5416669845581057,1.4791669845581057,1.5416669845581057,1.5052080154418943,3472800.0,1.5052080154418943,-0.024,-0.02604198455810569,0.15811674452989777,1.5111605780465263,,-1.5,,-0.1225069380085344,-0.08944980823925938,,
1997-05-30,1.5104169845581057,1.4791669845581057,1.5,1.5,2594400.0,1.5,0.0,-0.005208015441894309,0.15069695374540387,1.4918152945382255,,-1.4166669845581057,,-0.1237823244977252,-0.09631631149095254,,
1997-06-02,1.53125,1.5,1.5104169845581057,1.5104169845581057,591600.0,1.5104169845581057,0.0,0.01041698455810569,0.1433402059550806,1.5037201472691126,,-1.46875,,-0.12253994962282366,-0.10156103911732678,,
1997-06-03,1.53125,1.4791669845581057,1.53125,1.4791669845581057,1183200.0,1.4791669845581057,-0.034,-0.03125,0.13826010966382707,1.515625,,-1.4947919845581057,,-0.1226629898248488,-0.10578142925883119,,
1997-06-04,1.4895830154418943,1.3958330154418943,1.4791669845581057,1.4166669845581057,3080400.0,1.4166669845581057,-0.042,-0.0625,0.13804636126892592,1.5037202835083008,,-1.5,,-0.12634727499937148,-0.10989459840693924,,
1997-06-05,1.5416669845581057,1.375,1.4166669845581057,1.5416669845581057,5672400.0,1.5416669845581057,0.088,0.125,0.13133073841471268,1.4977679933820451,,-1.4895830154418943,30.39218678193936,-0.1178224582557712,-0.11148017037670563,,
1997-06-06,1.7083330154418943,1.5104169845581057,1.515625,1.65625,7807200.0,1.65625,0.093,0.11458301544189431,0.1294072839636049,1.5156251362391882,,-1.5208330154418943,37.635143937642184,-0.1006602392532463,-0.10931618415201377,,
1997-06-09,1.7083330154418943,1.65625,1.65625,1.6875,2352000.0,1.6875,0.019,0.03125,0.12939668285659908,1.5416668483189173,,-1.5833330154418943,39.48457633812546,-0.08357405354752756,-0.10416775803111653,,
1997-06-10,1.7083330154418943,1.53125,1.7083330154418943,1.5833330154418943,5458800.0,1.5833330154418943,-0.073,-0.10416698455810569,0.12400342867140918,1.5535715648106165,,-1.4583330154418943,35.6856813810311,-0.0775446469502743,-0.09884313581494808,,
1997-06-11,1.6041669845581057,1.53125,1.59375,1.5416669845581057,1188000.0,1.5416669845581057,-0.033,-0.04166603088378862,0.11912836485812614,1.5580358505249023,,-1.34375,34.265563476308415,-0.07526083915170001,-0.09412667648229847,,
1997-06-12,1.6458330154418943,1.5520830154418943,1.5833330154418943,1.6041669845581057,1632000.0,1.6041669845581057,0.013,0.0625,0.1149202972382323,1.5758929933820451,,-1.3125,38.23608706782062,-0.06762810268100261,-0.0888269617220393,,
1997-06-13,1.625,1.5833330154418943,1.625,1.5833330154418943,693600.0,1.5833330154418943,-0.026,-0.02083396911621138,0.11060272553766322,1.5997024263654436,1.5751488095238095,-1.4166669845581057,37.42458704706009,-0.06253931691202275,-0.08356943276003599,1.830145917513683,1.3201517015339361
1997-06-16,1.6041669845581057,1.5625,1.6041669845581057,1.5729169845581057,913200.0,1.5729169845581057,-0.019,-0.010416030883788618,0.10650060762546668,1.6041667120797294,1.55679566519601,-1.4583330154418943,37.00176997098923,-0.05867058617307297,-0.07858966344264338,1.7418464013483108,1.3717449290437091
1997-06-17,1.5989580154418943,1.4947919845581057,1.5989580154418943,1.5052080154418943,4706400.0,1.5052080154418943,-0.059,-0.06770896911621138,0.10398785234542536,1.5825892857142858,1.5461309523809523,-1.3958330154418943,34.28977567539219,-0.060372203943301894,-0.0749461715427751,1.714523250621154,1.3777386541407506
1997-06-18,1.5364580154418943,1.5,1.5208330154418943,1.5104169845581057,2464800.0,1.5104169845581057,-0.007,0.005208969116211382,0.10128998922863111,1.5572917120797294,1.5367063794817244,-1.4166669845581057,34.686382583976425,-0.06060184763499965,-0.07207730676122001,1.6882850948137398,1.385127664149709
1997-06-19,1.53125,1.5,1.5104169845581057,1.5104169845581057,1003200.0,1.5104169845581057,0.0,0.0,0.09864879056864703,1.5468751362391882,1.5307539985293435,-1.4270830154418943,34.686382583976425,-0.06009114856000486,-0.06968007512097699,1.6757256066603,1.385782390398387
1997-06-20,1.5520830154418943,1.5,1.53125,1.5260419845581057,3387600.0,1.5260419845581057,-0.003,0.015625,0.09566287174441059,1.5446429933820451,1.5354663303920202,-1.4947919845581057,36.02959299505871,-0.057759790041874925,-0.06729601810515658,1.6725006608778228,1.3984319999062176
1997-06-23,1.5416669845581057,1.4791669845581057,1.5416669845581057,1.5,1047600.0,1.5,-0.027,-0.02604198455810569,0.09354448658419062,1.5297619955880302,1.5404266629900252,-1.4895830154418943,34.74697864915203,-0.057352419144364175,-0.0653072983129981,1.663011926147418,1.4178413998326322
1997-06-24,1.5260419845581057,1.4791669845581057,1.5052080154418943,1.5104169845581057,751200.0,1.5104169845581057,0.003,0.01041698455810569,0.09110590183127329,1.519345419747489,1.5409227098737444,-1.4895830154418943,35.73253292704274,-0.055548680565960185,-0.06335557476359052,1.6629037183325914,1.4189417014148973
1997-06-25,1.5260419845581057,1.4895830154418943,1.5260419845581057,1.5104169845581057,2106000.0,1.5104169845581057,-0.01,0.0,0.08873353582274568,1.5104168483189178,1.5374505179268974,-1.4739580154418943,35.73253292704274,-0.0535024616732962,-0.06138495214553166,1.6585088666076928,1.416392169246102
1997-06-26,1.5208330154418943,1.5052080154418943,1.5208330154418943,1.5104169845581057,3189600.0,1.5104169845581057,-0.007,0.0,0.08642730385846505,1.5111609867640907,1.5364584695725214,-1.5,35.73253292704274,-0.051289584060260074,-0.05936587852847735,1.6580704073679198,1.414846531777123
1997-06-27,1.515625,1.4791669845581057,1.515625,1.4895830154418943,1188000.0,1.4895830154418943,-0.017,-0.02083396911621138,0.08482988760944786,1.5081847054617747,1.5357144219534737,-1.4895830154418943,34.433428003363204,-0.05063332040051027,-0.05761936690288394,1.658316549703602,1.4131122942033454
1997-06-30,1.5989580154418943,1.4791669845581057,1.5104169845581057,1.5416669845581057,2746800.0,1.5416669845581057,0.021,0.05208396911621138,0.08226624828533896,1.5126489911760606,1.5376985640752883,-1.4895830154418943,40.27896596126325,-0.045387289280034215,-0.055172951378314,1.6592169976491575,1.416180130501419
1997-07-01,1.5416669845581057,1.5104169845581057,1.5416669845581057,1.515625,1292400.0,1.515625,-0.017,-0.02604198455810569,0.08005357415119067,1.5111608505249026,1.5379465648106165,-1.4895830154418943,38.4339030261358,-0.04283734014150431,-0.05270582913095207,1.6592522238291543,1.4166409057920788
1997-07-02,1.59375,1.5104169845581057,1.515625,1.5885419845581057,3882000.0,1.5885419845581057,0.048,0.07291698455810569,0.07854095016388883,1.5238097054617747,1.54315489814395,-1.5104169845581057,45.90567915453073,-0.03453460241703499,-0.04907158378816866,1.663246954947086,1.423062841340814
1997-07-03,1.9166669845581052,1.59375,1.5989580154418943,1.9114580154418943,12577200.0,1.9114580154418943,0.195,0.3229160308837886,0.11543658522358367,1.5811012813023158,1.5667163758050828,-1.4583330154418943,65.73704520574842,-0.0018763683753160176,-0.03963254070559813,1.7565059944057975,1.3769267572043682
1997-07-07,2.0208330154418945,1.8333330154418943,1.8333330154418943,2.0,8053200.0,2.0,0.091,0.08854198455810569,0.1515848795752186,1.6510417120797294,1.588541757492792,-1.484375,69.08385216393015,0.03079512849819066,-0.025547006864840377,1.8558260371033084,1.3212574778822757
1997-07-08,2.3333330154418945,2.041666984558105,2.041666984558105,2.3020830154418945,15517200.0,2.3020830154418945,0.128,0.30208301544189453,0.2219680763857641,1.764136859348842,1.6192957106090726,-1.4114580154418943,77.24905572038516,0.08013930387880208,-0.004409744716111889,2.0296368450445295,1.2089545761736158
1997-07-09,2.385416984558105,2.2708330154418945,2.3020830154418945,2.322916984558105,8262000.0,2.322916984558105,0.009,0.020833969116210493,0.2691440647094184,1.8831845692225866,1.649553662254697,-1.0885419845581057,77.68675394677558,0.11954797097112957,0.020381798421336403,2.1620190540066977,1.1370882705026961
1997-07-10,2.572916984558105,2.3333330154418945,2.3333330154418945,2.5625,9051600.0,2.5625,0.098,0.23958301544189498,0.33338632968512344,2.029017857142857,1.6961806615193684,-1.0,81.98010427645815,0.16817337267733623,0.04994011327253638,2.3437197123860987,1.0486416106526382
1997-07-11,2.5208330154418945,2.2083330154418945,2.5208330154418945,2.291666984558105,10531200.0,2.291666984558105,-0.091,-0.270833015441895,0.3501982048894462,2.1398809977940147,1.7318949472336542,-0.6979169845581055,66.42144546007233,0.18274877879165063,0.07650184637635923,2.4247842431907096,1.0390056512765988
1997-07-14,2.3333330154418945,2.1145830154418945,2.322916984558105,2.135416984558105,4604400.0,2.135416984558105,-0.081,-0.15625,0.35209205688491385,2.2180059977940147,1.7571925662812733,-0.677083015441895,59.41550289694445,0.1796212618864368,0.09712572947837475,2.4690288008601966,1.04535633170235
1997-07-15,2.479166984558105,2.135416984558105,2.135416984558105,2.4375,9274800.0,2.4375,0.141,0.302083015441895,0.37505666378923336,2.293154852730887,1.797867184593564,-0.4375,66.72334119461095,0.19922175258698815,0.11754493410009745,2.5635567129509167,1.0321776562362115
1997-07-16,2.494791984558105,2.3020830154418945,2.447916984558105,2.3333330154418945,3024000.0,2.3333330154418945,-0.047,-0.10416698455810547,0.38435439740716437,2.3407738549368724,1.8340774717785062,-0.708333015441895,62.54133767452024,0.20399831203051177,0.13483560968618033,2.6265405245238425,1.04161441903317
1997-07-17,2.34375,2.15625,2.34375,2.21875,3169200.0,2.21875,-0.053,-0.11458301544189453,0.38429113267555254,2.328869138445173,1.8680556615193684,-0.864583015441895,58.218745251497076,0.19627533814582154,0.14712355537810856,2.662481418849791,1.0736299041889459
1997-07-18,2.21875,2.15625,2.1875,2.15625,780000.0,2.15625,-0.014,-0.0625,0.3804215628054717,2.3050595692225864,1.8988096146356492,-0.5625,55.947307869391736,0.18300206415473053,0.15429925713343295,2.6850474990886837,1.1125717301826148
1997-07-21,2.197916984558105,2.1458330154418945,2.1770830154418945,2.182291984558105,574800.0,2.182291984558105,0.002,0.026041984558105025,0.3771670943536415,2.2507441384451727,1.930803662254697,-0.6666669845581055,56.70527720147877,0.17259470507626307,0.157958346721999,2.705254109082661,1.1563532154267326
1997-07-22,2.1875,2.0625,2.166666984558105,2.135416984558105,1563600.0,2.135416984558105,-0.014,-0.046875,0.3716632410403014,2.2284227098737444,1.959821519397554,-0.78125,54.87504596052887,0.1587345838030907,0.15811359413821732,2.7160251047098716,1.2036179340852362
1997-07-23,2.3333330154418945,2.1770830154418945,2.1875,2.291666984558105,3259200.0,2.291666984558105,0.048,0.15625,0.37266626254858776,2.2507441384451727,1.9975199472336542,-0.84375,59.560500098380835,0.1585309607679486,0.1581970674641636,2.7361755225263584,1.2588643719409502
1997-07-24,2.3125,2.21875,2.3020830154418945,2.260416984558105,1216800.0,2.260416984558105,-0.018,-0.03125,0.371078903150252,2.2254465648106163,2.03323423294794,-0.817708015441895,58.25762620352648,0.1540719289225474,0.15737203975584035,2.74500949751618,1.3214589683797
1997-07-25,2.25,2.21875,2.21875,2.229166984558105,620400.0,2.229166984558105,0.005,-0.03125,0.3674896229244162,2.2105657032557895,2.0674604234241305,-0.864583015441895,56.91680990423445,0.14632970250324417,0.15516357230532113,2.7417855423083064,1.3931353045399546
1997-07-28,2.3958330154418945,2.21875,2.229166984558105,2.322916984558105,2574000.0,2.322916984558105,0.042,0.09375,0.3676121045892456,2.2254467010498042,2.1061508996146068,-0.708333015441895,59.89863132087656,0.14607491311486376,0.15334584046722965,2.7381471780417406,1.474154621187473
1997-07-29,2.5,2.3333330154418945,2.3645830154418945,2.479166984558105,4814400.0,2.479166984558105,0.048,0.15625,0.37573214622167567,2.2715776988438194,2.1532739457629977,-0.739583015441895,64.3297498252463,0.15667500788904087,0.1540116739515919,2.7379874332964604,1.568560458229535
1997-07-30,2.5052080154418945,2.4270830154418945,2.5,2.447916984558105,2517600.0,2.447916984558105,-0.021,-0.03125,0.37975417205675555,2.309524127415248,2.1964287076677596,-0.770833015441895,62.83432090918612,0.16070157777890515,0.15534965471705456,2.722373905356201,1.6704835099793183
1997-07-31,2.4375,2.3333330154418945,2.4375,2.3958330154418945,1454400.0,2.3958330154418945,-0.017,-0.05208396911621049,0.3795617806907486,2.3467264175415035,2.2383433750697543,-0.677083015441895,60.31759086808274,0.15787009422717624,0.15585374261907892,2.6678702120032725,1.8088165381362364
1997-08-01,2.416666984558105,2.25,2.34375,2.416666984558105,3588000.0,2.416666984558105,0.031,0.020833969116210493,0.37947785514960264,2.3645835603986463,2.277777898879278,-0.520833015441895,60.99066192432453,0.1555145750864919,0.15578590911256152,2.593805513429299,1.9617502843292567
1997-08-04,2.4114580154418945,2.3020830154418945,2.375,2.3125,2671200.0,2.3125,-0.026,-0.10416698455810502,0.3743662345021844,2.37202399117606,2.296875136239188,-0.552083015441895,55.88662801354746,0.14358722001053437,0.15334617129215608,2.5647272742277236,2.0290229982506522
1997-08-05,2.3333330154418945,2.1458330154418945,2.3333330154418945,2.2083330154418945,3032400.0,2.2083330154418945,-0.054,-0.10416698455810547,0.36640016682026727,2.369047709873744,2.3067957560221353,-0.6041669845581055,51.26635803140361,0.1242964875502568,0.14753623454377623,2.54189654595231,2.0716949660919606
1997-08-06,2.3125,2.1875,2.2083330154418945,2.25,1243200.0,2.25,0.019,0.04166698455810547,0.3594270777943591,2.3586309977940147,2.3043156124296638,-0.583333015441895,52.94221739044265,0.11109004364954345,0.14024699636492968,2.5407204692961356,2.067910755563192
1997-08-07,2.260416984558105,2.125,2.25,2.1770830154418945,2034000.0,2.1770830154418945,-0.032,-0.07291698455810547,0.3511842971202186,2.3154761450631276,2.2973711377098445,-0.6875,49.719956133345406,0.0936603917551806,0.13092967544297987,2.5399677840715196,2.0547744913481694
1997-08-08,2.3020830154418945,2.104166984558105,2.166666984558105,2.291666984558105,2211600.0,2.291666984558105,0.058,0.1145839691162105,0.34546858601784086,2.293154716491699,2.2844743274507064,-0.7916669845581055,54.415203598566286,0.08807792821467775,0.12235932599731945,2.4944800444497917,2.0744686104516212
1997-08-11,2.3333330154418945,2.25,2.291666984558105,2.328125,1239600.0,2.328125,0.016,0.036458015441894975,0.3407640908600286,2.283482142857143,2.28621042342413,-0.75,55.828580662869356,0.08560879786104802,0.11500922037006517,2.4970669424817267,2.0753539043665334
1997-08-12,2.3020830154418945,2.197916984558105,2.28125,2.197916984558105,571200.0,2.197916984558105,-0.037,-0.13020801544189498,0.33302259876375595,2.252232142857143,2.2891866139003207,-0.8229169845581055,49.88023877274829,0.0723117309919159,0.10646972249443533,2.4927417250532553,2.085631502747386
1997-08-13,2.229166984558105,2.166666984558105,2.229166984558105,2.197916984558105,590400.0,2.197916984558105,-0.014,0.0,0.3254492929091771,2.2358631406511575,2.277777898879278,-0.708333015441895,49.88023877274829,0.06106973579824304,0.09738972515519687,2.473110111675464,2.082445686083092
1997-08-14,2.25,2.119791984558105,2.1770830154418945,2.15625,1041600.0,2.15625,-0.01,-0.041666984558105025,0.3176627978053914,2.2284227098737444,2.2693453743344256,-0.671875,47.98288039545517,0.04824209138490998,0.0875601984011395,2.4698261809642914,2.06886456770456
1997-08-15,2.15625,1.9375,2.135416984558105,2.1145830154418945,1597200.0,2.1145830154418945,-0.01,-0.04166698455810547,0.30996299264229593,2.2090774263654436,2.264385041736421,-0.802083015441895,46.09464554703284,0.03431831318880452,0.07691182135867251,2.4750210130573747,2.053749070415467
1997-08-18,2.0520830154418945,1.96875,2.0520830154418945,2.041666984558105,1784400.0,2.041666984558105,-0.005,-0.0729160308837895,0.30290683544698815,2.1897322790963307,2.258928707667759,-0.802083015441895,42.91216504214061,0.01720161483715099,0.06496978005436821,2.4865786602716238,2.0312787550638944
1997-08-19,2.2083330154418945,2.0520830154418945,2.09375,2.166666984558105,1003200.0,2.166666984558105,0.035,0.125,0.29582072094898304,2.171875136239188,2.2581846600487117,-0.84375,49.36614934367619,0.013566576358366778,0.05468913931516793,2.486985847580961,2.029383472516462
1997-08-20,2.1875,2.072916984558105,2.1875,2.166666984558105,999600.0,2.166666984558105,-0.01,0.0,0.2889053188805634,2.1488097054617743,2.2596727552868066,-0.8854169845581055,49.36614934367619,0.010564006879451693,0.04586411282802468,2.48550764935169,2.0338378612219232
1997-08-21,2.171875,2.072916984558105,2.135416984558105,2.1145830154418945,624000.0,2.1145830154418945,-0.01,-0.05208396911621049,0.2819673358031003,2.136904852730887,2.251240185328892,-0.958333015441895,46.808882591686995,0.003936332322547642,0.03747855672692928,2.4851380800736234,2.0173422905841605
1997-08-22,2.125,2.09375,2.104166984558105,2.125,712800.0,2.125,0.01,0.010416984558105469,0.27521217623017447,2.1264881406511575,2.244791757492792,-0.833333015441895,47.39581716070226,-0.00047016415839795656,0.029888812549863832,2.48500843881412,2.004575076171464
1997-08-25,2.260416984558105,2.104166984558105,2.104166984558105,2.21875,1126800.0,2.21875,0.054,0.09375,0.26948662643936333,2.135416712079729,2.244295710609072,-0.833333015441895,52.47809450340171,0.0035614430335497715,0.02462333864660102,2.4846908612325764,2.003900559985568
1997-08-26,2.354166984558105,2.229166984558105,2.2395830154418945,2.34375,2574000.0,2.34375,0.047,0.125,0.267267158851499,2.168154852730887,2.2452877589634483,-0.8854169845581055,58.26752265662973,0.016651033363040746,0.023028877589888967,2.487212675339867,2.0033628425870296
1997-08-27,2.322916984558105,2.25,2.307291984558105,2.3177080154418945,1392000.0,2.3177080154418945,0.005,-0.02604198455810547,0.26385967507693264,2.2075892857142856,2.237599236624581,-0.875,56.71725817200497,0.024639231766262704,0.023350948425163717,2.457572937921565,2.017625535327597
1997-08-28,2.3958330154418945,2.28125,2.3020830154418945,2.375,1147200.0,2.375,0.032,0.05729198455810547,0.26235491075838885,2.2373511450631276,2.2341269992646717,-0.78125,59.28381450438874,0.035187303565259676,0.02571821945318291,2.4421339106468842,2.0261200878824592
1997-08-29,2.375,2.322916984558105,2.3645830154418945,2.338541984558105,722400.0,2.338541984558105,-0.011,-0.036458015441894975,0.25917147775598925,2.261904716491699,2.2313988549368724,-0.65625,56.968783436585305,0.04014213575355097,0.02860300271325652,2.4318641792195614,2.0309335306541834
1997-09-02,2.375,2.3333330154418945,2.34375,2.354166984558105,732000.0,2.354166984558105,0.004,0.015625,0.25633942601855847,2.296130997794015,2.2284226644606817,-0.6822919845581055,57.73061385569666,0.044813105294194244,0.03184502322944407,2.4189448170264147,2.0379005118949487
1997-09-03,2.416666984558105,2.3125,2.34375,2.3333330154418945,1964400.0,2.3333330154418945,-0.004,-0.020833969116210493,0.25266053486249634,2.325892857142857,2.229414712815058,-0.625,56.29936595600016,0.046300037109710424,0.03473602600549734,2.4219815682831403,2.0368478573469755
