Date,High,Low,Open,Close,Volume,Adj Close,Return,Change,Volatility,MA7,MA21,Momentum,RSI,MACD,Signal,Upper_Band,Lower_Band
2002-05-23,1.2428569793701172,1.1457140445709229,1.1564290523529053,1.1964290142059326,104790000.0,1.1964290142059326,0.035,0.0,,,,,,0.0,0.0,,
2002-05-24,1.225000023841858,1.1971429586410522,1.214285969734192,1.2100000381469729,11104800.0,1.2100000381469729,-0.004,0.013571023941040261,0.009596163056354554,,,,,0.0010825888044134757,0.00021651776088269515,,
2002-05-28,1.2321430444717407,1.157142996788025,1.2135709524154663,1.157142996788025,6609400.0,1.157142996788025,-0.046,-0.052857041358947976,0.027817113197487645,,,,,-0.002298082398020762,-0.0002864022708979963,,
2002-05-29,1.1642860174179075,1.0857139825820925,1.1642860174179075,1.1035710573196411,6757800.0,1.1035710573196411,-0.052,-0.05357193946838379,0.04832463979233088,,,-1.8035709857940674,,-0.009194112472642235,-0.002067944311246844,,
2002-05-30,1.1078569889068604,1.0714290142059326,1.1078569889068604,1.0714290142059326,10154200.0,1.0714290142059326,-0.033,-0.032142043113708496,0.059815368141963365,,,-1.7899999618530271,,-0.017056246455018798,-0.005065604740001235,,
2002-05-31,1.0785709619522097,1.0714290142059326,1.0785709619522097,1.076429009437561,8464400.0,1.076429009437561,-0.002,0.004999995231628418,0.06030282597175446,,,-1.842857003211975,,-0.02262280483920076,-0.00857704475984114,,
2002-06-03,1.1492860317230225,1.076429009437561,1.0800000429153442,1.1285710334777832,3151400.0,1.1285710334777832,0.045,0.05214202404022217,0.054399619735279674,1.1347960233688354,,-1.8964289426803589,,-0.022566781087539622,-0.011374992025380837,,
2002-06-04,1.1399999856948853,1.1107139587402344,1.135714054107666,1.1178569793701172,3105200.0,1.1178569793701172,-0.016,-0.010714054107666016,0.050007438846721056,1.123571446963719,,-1.9285709857940674,,-0.023120398919328045,-0.013724073404170279,,
2002-06-05,1.1592860221862793,1.1071430444717407,1.1107139587402344,1.147143006324768,1531600.0,1.147143006324768,0.033,0.02928602695465088,0.046653920951515236,1.1145918709891183,,-1.923570990562439,,-0.02095445747583602,-0.015170150218503427,,
2002-06-06,1.2321430444717407,1.1485710144042969,1.149999976158142,1.182142972946167,2305800.0,1.182142972946167,0.028,0.034999966621398926,0.04682121532200126,1.118163296154567,,-1.8714289665222168,,-0.01622667744089923,-0.015381455662982588,,
2002-06-07,1.1778570413589478,1.1035710573196411,1.1778570413589478,1.1185710430145264,1369200.0,1.1185710430145264,-0.05,-0.06357192993164062,0.04433194292088852,1.1203061512538366,,-1.8821430206298828,,-0.01740892193866217,-0.015786948918118503,,
2002-06-10,1.1749999523162842,1.1342860460281372,1.1349999904632568,1.1564290523529053,484400.0,1.1564290523529053,0.019,0.037858009338378906,0.0422764358809548,1.132449013846261,,-1.852856993675232,,-0.015116777459048159,-0.015652914626304436,,
2002-06-11,1.1885709762573242,1.1285710334777832,1.1564290523529053,1.1535710096359253,1003800.0,1.1535710096359253,-0.002,-0.0028580427169799805,0.040269916768743926,1.1434692995888847,,-1.817857027053833,,-0.013376658810459574,-0.015197663463135464,,
2002-06-12,1.182142972946167,1.089285969734192,1.1535710096359253,1.092857003211975,1799000.0,1.092857003211975,-0.053,-0.060714006423950195,0.04074652465418268,1.1383672952651978,,-1.8814289569854736,,-0.016704159996405288,-0.01549896276978943,,
2002-06-13,1.122143030166626,1.0800000429153442,1.1042859554290771,1.0828570127487185,2567600.0,1.0828570127487185,-0.019,-0.009999990463256614,0.04174747113928587,1.1333673000335693,,-1.8435709476470947,37.63602871803181,-0.019918535834355655,-0.016382877382702676,,
2002-06-14,1.0857139825820925,0.9800000190734864,1.082142949104309,0.98642897605896,4783800.0,0.98642897605896,-0.088,-0.09642803668975852,0.05775646802900951,1.1104081528527396,,-1.8464289903640747,30.695671158037086,-0.029902194636099555,-0.019086740833382052,,
2002-06-17,1.0592859983444214,0.917856991291046,1.01357102394104,0.9221429824829102,4855200.0,0.9221429824829102,-0.09,-0.0642859935760498,0.07847735016002563,1.0732652970722742,,-1.907142996788025,27.10682803796135,-0.04251161119468838,-0.023771714905643317,,
2002-06-18,0.9392859935760498,0.8421429991722107,0.9385709762573242,0.9107139706611632,10808000.0,0.9107139706611632,-0.03,-0.011429011821746937,0.09218724216911749,1.0435714295932226,,-1.9171429872512815,26.513330888584576,-0.052818036949223934,-0.02958097931435944,,
2002-06-19,0.9964290261268616,0.892857015132904,0.9114289879798888,0.951429009437561,5482400.0,0.951429009437561,0.044,0.040715038776397816,0.09588088319918303,1.0142857091767448,,-2.01357102394104,32.20776706532493,-0.05704303366991148,-0.03507339018546985,,
2002-06-20,1.0399999618530271,0.949999988079071,0.9714289903640748,0.957143008708954,6111000.0,0.957143008708954,-0.015,0.005713999271392933,0.09753862081256053,0.9862245661871774,,-2.07785701751709,32.99252449221204,-0.05924733561837425,-0.03990817927205073,,
2002-06-21,0.9892860054969788,0.9478570222854614,0.982142984867096,0.979286015033722,2346400.0,0.979286015033722,-0.003,0.022143006324768066,0.09667727312036747,0.97000013930457,1.0810544859795344,-2.0892860293388367,36.08047357802813,-0.05853277583563976,-0.043633098584768534,1.266943676745182,0.8951652952138868
2002-06-24,1.0142860412597656,0.957143008708954,0.979286015033722,0.9785709977149964,2567600.0,0.9785709977149964,-0.001,-0.0007150173187255859,0.09555445986007262,0.9551021371568952,1.0706802947180611,-2.048570990562439,36.02274533457845,-0.0573629337881465,-0.04637906562544413,1.253822555864973,0.8875380335711494
2002-06-25,1.0071430206298828,0.947143018245697,0.9885709881782532,0.9642860293388368,3941000.0,0.9642860293388368,-0.025,-0.014284968376159668,0.0950551020071921,0.9519388590540204,1.0589796276319594,-2.042856991291046,34.82395932431949,-0.056932223863129794,-0.04848969727298127,1.2360333878693799,0.881925867394539
